PRODUCT_ID,LOCATION_ID,PERIOD_DT,STOCK_QTY,MODIFIED_DTTM,DELETE_FLG
80082,600004,4-Apr-21,2287,01JUL2021:14:31:06,0
80082,600004,11-Apr-21,1398,01JUL2021:14:31:06,0
80082,600004,18-Apr-21,2870,01JUL2021:14:31:06,0
80082,600004,25-Apr-21,1192,01JUL2021:14:31:06,0
80082,600005,28-Feb-21,659,01JUL2021:14:31:06,0
80082,600005,7-Mar-21,1639,01JUL2021:14:31:06,0
80082,600005,14-Mar-21,1334,01JUL2021:14:31:06,0
80082,600005,21-Mar-21,1840,01JUL2021:14:31:06,0
80082,600005,28-Mar-21,973,01JUL2021:14:31:06,0
80082,600005,4-Apr-21,1914,01JUL2021:14:31:06,0
80082,600005,11-Apr-21,955,01JUL2021:14:31:06,0
80082,600005,18-Apr-21,2324,01JUL2021:14:31:06,0
80082,600005,25-Apr-21,597,01JUL2021:14:31:06,0
80082,600005,28-Feb-21,1055,01JUL2021:14:31:06,0
80082,600005,7-Mar-21,1550,01JUL2021:14:31:06,0
80082,600005,14-Mar-21,1011,01JUL2021:14:31:06,0
80082,600005,21-Mar-21,1397,01JUL2021:14:31:06,0
80082,600005,28-Mar-21,1316,01JUL2021:14:31:06,0
80082,600005,4-Apr-21,1451,01JUL2021:14:31:06,0
80082,600005,11-Apr-21,1175,01JUL2021:14:31:06,0
80082,600005,18-Apr-21,1518,01JUL2021:14:31:06,0
80082,600005,25-Apr-21,1043,01JUL2021:14:31:06,0
80082,600002,28-Feb-21,1332,01JUL2021:14:31:06,0
80082,600002,7-Mar-21,1253,01JUL2021:14:31:06,0
80082,600002,14-Mar-21,1568,01JUL2021:14:31:06,0
80082,600002,21-Mar-21,1478,01JUL2021:14:31:06,0
80082,600002,28-Mar-21,1217,01JUL2021:14:31:06,0
80082,600002,4-Apr-21,993,01JUL2021:14:31:06,0
80082,600002,11-Apr-21,1435,01JUL2021:14:31:06,0
80082,600002,18-Apr-21,1465,01JUL2021:14:31:06,0
80082,600002,25-Apr-21,1411,01JUL2021:14:31:06,0
80082,600002,28-Feb-21,1580,01JUL2021:14:31:06,0
80082,600002,7-Mar-21,1795,01JUL2021:14:31:06,0
80082,600002,14-Mar-21,2058,01JUL2021:14:31:06,0
80082,600002,21-Mar-21,1783,01JUL2021:14:31:06,0
80082,600002,28-Mar-21,1682,01JUL2021:14:31:06,0
80082,600002,4-Apr-21,1697,01JUL2021:14:31:06,0
80082,600002,11-Apr-21,1437,01JUL2021:14:31:06,0
80082,600002,18-Apr-21,2209,01JUL2021:14:31:06,0
80082,600002,25-Apr-21,996,01JUL2021:14:31:06,0
80082,600008,28-Feb-21,559,01JUL2021:14:31:06,0
80082,600008,7-Mar-21,906,01JUL2021:14:31:06,0
80082,600008,14-Mar-21,673,01JUL2021:14:31:06,0
80082,600008,21-Mar-21,869,01JUL2021:14:31:06,0
80082,600008,28-Mar-21,558,01JUL2021:14:31:06,0
80082,600008,4-Apr-21,828,01JUL2021:14:31:06,0
80082,600008,11-Apr-21,782,01JUL2021:14:31:06,0
80082,600008,18-Apr-21,1208,01JUL2021:14:31:06,0
80082,600008,25-Apr-21,392,01JUL2021:14:31:06,0
80082,600011,28-Feb-21,652,01JUL2021:14:31:06,0
80082,600011,7-Mar-21,1592,01JUL2021:14:31:06,0
80082,600011,14-Mar-21,807,01JUL2021:14:31:06,0
80082,600011,21-Mar-21,1322,01JUL2021:14:31:06,0
80082,600011,28-Mar-21,861,01JUL2021:14:31:06,0
80082,600011,4-Apr-21,1558,01JUL2021:14:31:06,0
80082,600011,11-Apr-21,644,01JUL2021:14:31:06,0
80082,600011,18-Apr-21,2041,01JUL2021:14:31:06,0
80082,600011,25-Apr-21,333,01JUL2021:14:31:06,0
80082,600012,28-Feb-21,666,01JUL2021:14:31:06,0
80082,600012,7-Mar-21,1247,01JUL2021:14:31:06,0
80082,600012,14-Mar-21,733,01JUL2021:14:31:06,0
80082,600012,21-Mar-21,1026,01JUL2021:14:31:06,0
80082,600012,28-Mar-21,937,01JUL2021:14:31:06,0
80082,600012,4-Apr-21,775,01JUL2021:14:31:06,0
80082,600012,11-Apr-21,1090,01JUL2021:14:31:06,0
80082,600012,18-Apr-21,875,01JUL2021:14:31:06,0
80082,600012,25-Apr-21,1221,01JUL2021:14:31:06,0
80002,600009,28-Feb-21,2467,01JUL2021:14:31:06,0
80002,600009,7-Mar-21,2100,01JUL2021:14:31:06,0
80002,600009,14-Mar-21,2710,01JUL2021:14:31:06,0
80002,600009,21-Mar-21,2187,01JUL2021:14:31:06,0
80002,600009,28-Mar-21,2501,01JUL2021:14:31:06,0
80002,600009,4-Apr-21,1977,01JUL2021:14:31:06,0
80002,600009,11-Apr-21,2627,01JUL2021:14:31:06,0
80002,600009,18-Apr-21,2132,01JUL2021:14:31:06,0
80002,600009,25-Apr-21,2724,01JUL2021:14:31:06,0
80002,600010,28-Feb-21,3269,01JUL2021:14:31:06,0
80002,600010,7-Mar-21,2815,01JUL2021:14:31:06,0
80002,600010,14-Mar-21,3840,01JUL2021:14:31:06,0
80002,600010,21-Mar-21,2417,01JUL2021:14:31:06,0
80002,600010,28-Mar-21,3719,01JUL2021:14:31:06,0
80002,600010,4-Apr-21,2769,01JUL2021:14:31:06,0
80002,600010,11-Apr-21,3723,01JUL2021:14:31:06,0
80002,600010,18-Apr-21,2901,01JUL2021:14:31:06,0
80002,600010,25-Apr-21,3494,01JUL2021:14:31:06,0
80002,600010,28-Feb-21,2340,01JUL2021:14:31:06,0
80002,600010,7-Mar-21,4305,01JUL2021:14:31:06,0
80002,600010,14-Mar-21,2325,01JUL2021:14:31:06,0
80002,600010,21-Mar-21,3997,01JUL2021:14:31:06,0
80002,600010,28-Mar-21,2275,01JUL2021:14:31:06,0
80002,600010,4-Apr-21,4253,01JUL2021:14:31:06,0
80002,600010,11-Apr-21,1899,01JUL2021:14:31:06,0
80002,600010,18-Apr-21,4791,01JUL2021:14:31:06,0
80002,600010,25-Apr-21,1266,01JUL2021:14:31:06,0
80002,600004,28-Feb-21,3440,01JUL2021:14:31:06,0
80002,600004,7-Mar-21,4080,01JUL2021:14:31:06,0
80002,600004,14-Mar-21,3231,01JUL2021:14:31:06,0
80002,600004,21-Mar-21,3794,01JUL2021:14:31:06,0
80002,600004,28-Mar-21,3218,01JUL2021:14:31:06,0
80002,600004,4-Apr-21,3536,01JUL2021:14:31:06,0
80002,600004,11-Apr-21,3965,01JUL2021:14:31:06,0
80002,600004,18-Apr-21,2656,01JUL2021:14:31:06,0
80002,600004,25-Apr-21,4086,01JUL2021:14:31:06,0
80002,600002,28-Feb-21,1949,01JUL2021:14:31:06,0
80002,600002,7-Mar-21,2117,01JUL2021:14:31:06,0
80002,600002,14-Mar-21,1954,01JUL2021:14:31:06,0
80002,600002,21-Mar-21,2284,01JUL2021:14:31:06,0
80002,600002,28-Mar-21,2149,01JUL2021:14:31:06,0
80002,600002,4-Apr-21,1699,01JUL2021:14:31:06,0
80002,600002,11-Apr-21,2688,01JUL2021:14:31:06,0
80002,600002,18-Apr-21,1136,01JUL2021:14:31:06,0
80002,600002,25-Apr-21,2929,01JUL2021:14:31:06,0
80002,600002,28-Feb-21,2198,01JUL2021:14:31:06,0
80002,600002,7-Mar-21,2306,01JUL2021:14:31:06,0
80002,600002,14-Mar-21,1720,01JUL2021:14:31:06,0
80002,600002,21-Mar-21,2677,01JUL2021:14:31:06,0
80002,600002,28-Mar-21,1402,01JUL2021:14:31:06,0
80002,600002,4-Apr-21,2866,01JUL2021:14:31:06,0
80002,600002,11-Apr-21,1144,01JUL2021:14:31:06,0
80002,600002,18-Apr-21,2986,01JUL2021:14:31:06,0
80002,600002,25-Apr-21,1322,01JUL2021:14:31:06,0
80002,600011,28-Feb-21,765,01JUL2021:14:31:06,0
80002,600011,7-Mar-21,1208,01JUL2021:14:31:06,0
80002,600011,14-Mar-21,705,01JUL2021:14:31:06,0
80002,600011,21-Mar-21,1225,01JUL2021:14:31:06,0
80002,600011,28-Mar-21,842,01JUL2021:14:31:06,0
80002,600011,4-Apr-21,1123,01JUL2021:14:31:06,0
80002,600011,11-Apr-21,810,01JUL2021:14:31:06,0
80002,600011,18-Apr-21,1172,01JUL2021:14:31:06,0
80002,600011,25-Apr-21,673,01JUL2021:14:31:06,0
80002,600012,28-Feb-21,639,01JUL2021:14:31:06,0
80002,600012,7-Mar-21,1177,01JUL2021:14:31:06,0
80002,600012,14-Mar-21,736,01JUL2021:14:31:06,0
80002,600012,21-Mar-21,1185,01JUL2021:14:31:06,0
80002,600012,28-Mar-21,727,01JUL2021:14:31:06,0
80002,600012,4-Apr-21,1064,01JUL2021:14:31:06,0
80002,600012,11-Apr-21,929,01JUL2021:14:31:06,0
80002,600012,18-Apr-21,882,01JUL2021:14:31:06,0
80002,600012,25-Apr-21,1029,01JUL2021:14:31:06,0
80007,600009,28-Feb-21,157,01JUL2021:14:31:06,0
80007,600009,7-Mar-21,285,01JUL2021:14:31:06,0
80007,600009,14-Mar-21,143,01JUL2021:14:31:06,0
80007,600009,21-Mar-21,342,01JUL2021:14:31:06,0
80007,600009,28-Mar-21,128,01JUL2021:14:31:06,0
80007,600009,4-Apr-21,296,01JUL2021:14:31:06,0
80007,600009,11-Apr-21,147,01JUL2021:14:31:06,0
80007,600009,18-Apr-21,298,01JUL2021:14:31:06,0
80007,600009,25-Apr-21,135,01JUL2021:14:31:06,0
80007,600010,28-Feb-21,344,01JUL2021:14:31:06,0
80007,600010,7-Mar-21,458,01JUL2021:14:31:06,0
80007,600010,14-Mar-21,434,01JUL2021:14:31:06,0
80007,600010,21-Mar-21,357,01JUL2021:14:31:06,0
80007,600010,28-Mar-21,418,01JUL2021:14:31:06,0
80007,600010,4-Apr-21,349,01JUL2021:14:31:06,0
80007,600010,11-Apr-21,430,01JUL2021:14:31:06,0
80007,600010,18-Apr-21,366,01JUL2021:14:31:06,0
80007,600010,25-Apr-21,445,01JUL2021:14:31:06,0
80007,600010,28-Feb-21,395,01JUL2021:14:31:06,0
80007,600010,7-Mar-21,491,01JUL2021:14:31:06,0
80007,600010,14-Mar-21,349,01JUL2021:14:31:06,0
80007,600010,21-Mar-21,560,01JUL2021:14:31:06,0
80007,600010,28-Mar-21,238,01JUL2021:14:31:06,0
80007,600010,4-Apr-21,658,01JUL2021:14:31:06,0
80007,600010,11-Apr-21,214,01JUL2021:14:31:06,0
80007,600010,18-Apr-21,680,01JUL2021:14:31:06,0
80007,600010,25-Apr-21,204,01JUL2021:14:31:06,0
80007,600004,28-Feb-21,558,01JUL2021:14:31:06,0
80007,600004,7-Mar-21,658,01JUL2021:14:31:06,0
80007,600004,14-Mar-21,444,01JUL2021:14:31:06,0
80007,600004,21-Mar-21,711,01JUL2021:14:31:06,0
80007,600004,28-Mar-21,368,01JUL2021:14:31:06,0
80007,600004,4-Apr-21,757,01JUL2021:14:31:06,0
80007,600004,11-Apr-21,438,01JUL2021:14:31:06,0
80007,600004,18-Apr-21,657,01JUL2021:14:31:06,0
80007,600004,25-Apr-21,515,01JUL2021:14:31:06,0
80007,600005,28-Feb-21,62,01JUL2021:14:31:06,0
80007,600005,7-Mar-21,142,01JUL2021:14:31:06,0
80007,600005,14-Mar-21,65,01JUL2021:14:31:06,0
80007,600005,21-Mar-21,139,01JUL2021:14:31:06,0
80007,600005,28-Mar-21,48,01JUL2021:14:31:06,0
80007,600005,4-Apr-21,145,01JUL2021:14:31:06,0
80007,600005,11-Apr-21,59,01JUL2021:14:31:06,0
80007,600005,18-Apr-21,126,01JUL2021:14:31:06,0
80007,600005,25-Apr-21,70,01JUL2021:14:31:06,0
80007,600005,28-Feb-21,65,01JUL2021:14:31:06,0
80007,600005,7-Mar-21,165,01JUL2021:14:31:06,0
80007,600005,14-Mar-21,74,01JUL2021:14:31:06,0
80007,600005,21-Mar-21,159,01JUL2021:14:31:06,0
80007,600005,28-Mar-21,79,01JUL2021:14:31:06,0
80007,600005,4-Apr-21,148,01JUL2021:14:31:06,0
80007,600005,11-Apr-21,61,01JUL2021:14:31:06,0
80007,600005,18-Apr-21,167,01JUL2021:14:31:06,0
80007,600005,25-Apr-21,44,01JUL2021:14:31:06,0
80007,600002,28-Feb-21,249,01JUL2021:14:31:06,0
80007,600002,7-Mar-21,293,01JUL2021:14:31:06,0
80007,600002,14-Mar-21,317,01JUL2021:14:31:06,0
80007,600002,21-Mar-21,283,01JUL2021:14:31:06,0
80007,600002,28-Mar-21,304,01JUL2021:14:31:06,0
80007,600002,4-Apr-21,183,01JUL2021:14:31:06,0
80007,600002,11-Apr-21,283,01JUL2021:14:31:06,0
80007,600002,18-Apr-21,305,01JUL2021:14:31:06,0
80007,600002,25-Apr-21,300,01JUL2021:14:31:06,0
80007,600002,28-Feb-21,271,01JUL2021:14:31:06,0
80007,600002,7-Mar-21,496,01JUL2021:14:31:06,0
80007,600002,14-Mar-21,344,01JUL2021:14:31:06,0
80007,600002,21-Mar-21,413,01JUL2021:14:31:06,0
80007,600002,28-Mar-21,365,01JUL2021:14:31:06,0
80007,600002,4-Apr-21,382,01JUL2021:14:31:06,0
80007,600002,11-Apr-21,328,01JUL2021:14:31:06,0
80007,600002,18-Apr-21,487,01JUL2021:14:31:06,0
80007,600002,25-Apr-21,355,01JUL2021:14:31:06,0
80007,600011,28-Feb-21,171,01JUL2021:14:31:06,0
80007,600011,7-Mar-21,190,01JUL2021:14:31:06,0
80007,600011,14-Mar-21,186,01JUL2021:14:31:06,0
80007,600011,21-Mar-21,264,01JUL2021:14:31:06,0
80007,600011,28-Mar-21,169,01JUL2021:14:31:06,0
80007,600011,4-Apr-21,210,01JUL2021:14:31:06,0
80007,600011,11-Apr-21,191,01JUL2021:14:31:06,0
80007,600011,18-Apr-21,217,01JUL2021:14:31:06,0
80007,600011,25-Apr-21,167,01JUL2021:14:31:06,0
80007,600012,28-Feb-21,190,01JUL2021:14:31:06,0
80007,600012,7-Mar-21,350,01JUL2021:14:31:06,0
80007,600012,14-Mar-21,216,01JUL2021:14:31:06,0
80007,600012,21-Mar-21,379,01JUL2021:14:31:06,0
80007,600012,28-Mar-21,171,01JUL2021:14:31:06,0
80007,600012,4-Apr-21,350,01JUL2021:14:31:06,0
80007,600012,11-Apr-21,150,01JUL2021:14:31:06,0
80007,600012,18-Apr-21,372,01JUL2021:14:31:06,0
80007,600012,25-Apr-21,188,01JUL2021:14:31:06,0
80037,600009,28-Feb-21,206,01JUL2021:14:31:06,0
80037,600009,7-Mar-21,301,01JUL2021:14:31:06,0
80037,600009,14-Mar-21,163,01JUL2021:14:31:06,0
80037,600009,21-Mar-21,330,01JUL2021:14:31:06,0
80037,600009,28-Mar-21,135,01JUL2021:14:31:06,0
80037,600009,4-Apr-21,373,01JUL2021:14:31:06,0
80037,600009,11-Apr-21,73,01JUL2021:14:31:06,0
80037,600009,18-Apr-21,420,01JUL2021:14:31:06,0
80037,600009,25-Apr-21,95,01JUL2021:14:31:06,0
80037,600010,28-Feb-21,142,01JUL2021:14:31:06,0
80037,600010,7-Mar-21,181,01JUL2021:14:31:06,0
80037,600010,14-Mar-21,129,01JUL2021:14:31:06,0
80037,600010,21-Mar-21,186,01JUL2021:14:31:06,0
80037,600010,28-Mar-21,172,01JUL2021:14:31:06,0
80037,600010,4-Apr-21,135,01JUL2021:14:31:06,0
80037,600010,11-Apr-21,201,01JUL2021:14:31:06,0
80037,600010,18-Apr-21,123,01JUL2021:14:31:06,0
80037,600010,25-Apr-21,221,01JUL2021:14:31:06,0
80037,600010,28-Feb-21,113,01JUL2021:14:31:06,0
80037,600010,7-Mar-21,250,01JUL2021:14:31:06,0
80037,600010,14-Mar-21,105,01JUL2021:14:31:06,0
80037,600010,21-Mar-21,253,01JUL2021:14:31:06,0
80037,600010,28-Mar-21,111,01JUL2021:14:31:06,0
80037,600010,4-Apr-21,263,01JUL2021:14:31:06,0
80037,600010,11-Apr-21,98,01JUL2021:14:31:06,0
80037,600010,18-Apr-21,275,01JUL2021:14:31:06,0
80037,600010,25-Apr-21,99,01JUL2021:14:31:06,0
80037,600004,28-Feb-21,268,01JUL2021:14:31:06,0
80037,600004,7-Mar-21,285,01JUL2021:14:31:06,0
80037,600004,14-Mar-21,313,01JUL2021:14:31:06,0
80037,600004,21-Mar-21,300,01JUL2021:14:31:06,0
80037,600004,28-Mar-21,326,01JUL2021:14:31:06,0
80037,600004,4-Apr-21,295,01JUL2021:14:31:06,0
80037,600004,11-Apr-21,278,01JUL2021:14:31:06,0
80037,600004,18-Apr-21,283,01JUL2021:14:31:06,0
80037,600004,25-Apr-21,346,01JUL2021:14:31:06,0
80037,600002,28-Feb-21,25,01JUL2021:14:31:06,0
80037,600002,7-Mar-21,59,01JUL2021:14:31:06,0
80037,600002,14-Mar-21,29,01JUL2021:14:31:06,0
80037,600002,21-Mar-21,53,01JUL2021:14:31:06,0
80037,600002,28-Mar-21,16,01JUL2021:14:31:06,0
80037,600002,4-Apr-21,58,01JUL2021:14:31:06,0
80037,600002,11-Apr-21,28,01JUL2021:14:31:06,0
80037,600002,18-Apr-21,57,01JUL2021:14:31:06,0
80037,600002,25-Apr-21,20,01JUL2021:14:31:06,0
80037,600002,28-Feb-21,91,01JUL2021:14:31:06,0
80037,600002,7-Mar-21,73,01JUL2021:14:31:06,0
80037,600002,14-Mar-21,91,01JUL2021:14:31:06,0
80037,600002,21-Mar-21,83,01JUL2021:14:31:06,0
80037,600002,28-Mar-21,120,01JUL2021:14:31:06,0
80037,600002,4-Apr-21,71,01JUL2021:14:31:06,0
80037,600002,11-Apr-21,110,01JUL2021:14:31:06,0
80037,600002,18-Apr-21,66,01JUL2021:14:31:06,0
80037,600002,25-Apr-21,125,01JUL2021:14:31:06,0
80037,600011,28-Feb-21,89,01JUL2021:14:31:06,0
80037,600011,7-Mar-21,151,01JUL2021:14:31:06,0
80037,600011,14-Mar-21,63,01JUL2021:14:31:06,0
80037,600011,21-Mar-21,168,01JUL2021:14:31:06,0
80037,600011,28-Mar-21,58,01JUL2021:14:31:06,0
80037,600011,4-Apr-21,166,01JUL2021:14:31:06,0
80037,600011,11-Apr-21,51,01JUL2021:14:31:06,0
80037,600011,18-Apr-21,187,01JUL2021:14:31:06,0
80037,600011,25-Apr-21,52,01JUL2021:14:31:06,0
80037,600012,28-Feb-21,68,01JUL2021:14:31:06,0
80037,600012,7-Mar-21,107,01JUL2021:14:31:06,0
80037,600012,14-Mar-21,77,01JUL2021:14:31:06,0
80037,600012,21-Mar-21,105,01JUL2021:14:31:06,0
80037,600012,28-Mar-21,103,01JUL2021:14:31:06,0
80037,600012,4-Apr-21,84,01JUL2021:14:31:06,0
80037,600012,11-Apr-21,103,01JUL2021:14:31:06,0
80037,600012,18-Apr-21,95,01JUL2021:14:31:06,0
80037,600012,25-Apr-21,88,01JUL2021:14:31:06,0
80041,600009,28-Feb-21,587,01JUL2021:14:31:06,0
80041,600009,7-Mar-21,564,01JUL2021:14:31:06,0
80041,600009,14-Mar-21,697,01JUL2021:14:31:06,0
80041,600009,21-Mar-21,502,01JUL2021:14:31:06,0
80041,600009,28-Mar-21,731,01JUL2021:14:31:06,0
80041,600009,4-Apr-21,502,01JUL2021:14:31:06,0
80041,600009,11-Apr-21,803,01JUL2021:14:31:06,0
80041,600009,18-Apr-21,422,01JUL2021:14:31:06,0
80041,600009,25-Apr-21,770,01JUL2021:14:31:06,0
80041,600010,28-Feb-21,380,01JUL2021:14:31:06,0
80041,600010,7-Mar-21,785,01JUL2021:14:31:06,0
80041,600010,14-Mar-21,359,01JUL2021:14:31:06,0
80041,600010,21-Mar-21,649,01JUL2021:14:31:06,0
80041,600010,28-Mar-21,430,01JUL2021:14:31:06,0
80041,600010,4-Apr-21,589,01JUL2021:14:31:06,0
80041,600010,11-Apr-21,558,01JUL2021:14:31:06,0
80041,600010,18-Apr-21,607,01JUL2021:14:31:06,0
80041,600010,25-Apr-21,495,01JUL2021:14:31:06,0
80041,600010,28-Feb-21,491,01JUL2021:14:31:06,0
80041,600010,7-Mar-21,936,01JUL2021:14:31:06,0
80041,600010,14-Mar-21,310,01JUL2021:14:31:06,0
80041,600010,21-Mar-21,976,01JUL2021:14:31:06,0
80041,600010,28-Mar-21,294,01JUL2021:14:31:06,0
80041,600010,4-Apr-21,1144,01JUL2021:14:31:06,0
80041,600010,11-Apr-21,286,01JUL2021:14:31:06,0
80041,600010,18-Apr-21,1004,01JUL2021:14:31:06,0
80041,600010,25-Apr-21,248,01JUL2021:14:31:06,0
80041,600004,28-Feb-21,1328,01JUL2021:14:31:06,0
80041,600004,7-Mar-21,1097,01JUL2021:14:31:06,0
80041,600004,14-Mar-21,1313,01JUL2021:14:31:06,0
80041,600004,21-Mar-21,1393,01JUL2021:14:31:06,0
80041,600004,28-Mar-21,1295,01JUL2021:14:31:06,0
80041,600004,4-Apr-21,1163,01JUL2021:14:31:06,0
80041,600004,11-Apr-21,1516,01JUL2021:14:31:06,0
80041,600004,18-Apr-21,1035,01JUL2021:14:31:06,0
80041,600004,25-Apr-21,1532,01JUL2021:14:31:06,0
80041,600002,28-Feb-21,317,01JUL2021:14:31:06,0
80041,600002,7-Mar-21,561,01JUL2021:14:31:06,0
80041,600002,14-Mar-21,319,01JUL2021:14:31:06,0
80041,600002,21-Mar-21,593,01JUL2021:14:31:06,0
80041,600002,28-Mar-21,287,01JUL2021:14:31:06,0
80041,600002,4-Apr-21,546,01JUL2021:14:31:06,0
80041,600002,11-Apr-21,348,01JUL2021:14:31:06,0
80041,600002,18-Apr-21,534,01JUL2021:14:31:06,0
80041,600002,25-Apr-21,395,01JUL2021:14:31:06,0
80041,600002,28-Feb-21,578,01JUL2021:14:31:06,0
80041,600002,7-Mar-21,470,01JUL2021:14:31:06,0
80041,600002,14-Mar-21,749,01JUL2021:14:31:06,0
80041,600002,21-Mar-21,447,01JUL2021:14:31:06,0
80041,600002,28-Mar-21,703,01JUL2021:14:31:06,0
80041,600002,4-Apr-21,524,01JUL2021:14:31:06,0
80041,600002,11-Apr-21,589,01JUL2021:14:31:06,0
80041,600002,18-Apr-21,627,01JUL2021:14:31:06,0
80041,600002,25-Apr-21,620,01JUL2021:14:31:06,0
80041,600011,28-Feb-21,276,01JUL2021:14:31:06,0
80041,600011,7-Mar-21,704,01JUL2021:14:31:06,0
80041,600011,14-Mar-21,248,01JUL2021:14:31:06,0
80041,600011,21-Mar-21,700,01JUL2021:14:31:06,0
80041,600011,28-Mar-21,267,01JUL2021:14:31:06,0
80041,600011,4-Apr-21,662,01JUL2021:14:31:06,0
80041,600011,11-Apr-21,295,01JUL2021:14:31:06,0
80041,600011,18-Apr-21,695,01JUL2021:14:31:06,0
80041,600011,25-Apr-21,261,01JUL2021:14:31:06,0
80072,600009,28-Feb-21,2660,01JUL2021:14:31:06,0
80072,600009,7-Mar-21,6783,01JUL2021:14:31:06,0
80072,600009,14-Mar-21,2390,01JUL2021:14:31:06,0
80072,600009,21-Mar-21,6215,01JUL2021:14:31:06,0
80072,600009,28-Mar-21,1953,01JUL2021:14:31:06,0
80072,600009,4-Apr-21,7408,01JUL2021:14:31:06,0
80072,600009,11-Apr-21,1668,01JUL2021:14:31:06,0
80072,600009,18-Apr-21,6551,01JUL2021:14:31:06,0
80072,600009,25-Apr-21,2235,01JUL2021:14:31:06,0
80072,600010,28-Feb-21,1383,01JUL2021:14:31:06,0
80072,600010,7-Mar-21,2848,01JUL2021:14:31:06,0
80072,600010,14-Mar-21,1048,01JUL2021:14:31:06,0
80072,600010,21-Mar-21,3088,01JUL2021:14:31:06,0
80072,600010,28-Mar-21,1212,01JUL2021:14:31:06,0
80072,600010,4-Apr-21,3025,01JUL2021:14:31:06,0
80072,600010,11-Apr-21,1064,01JUL2021:14:31:06,0
80072,600010,18-Apr-21,3254,01JUL2021:14:31:06,0
80072,600010,25-Apr-21,977,01JUL2021:14:31:06,0
80072,600010,28-Feb-21,1580,01JUL2021:14:31:06,0
80072,600010,7-Mar-21,2558,01JUL2021:14:31:06,0
80072,600010,14-Mar-21,1609,01JUL2021:14:31:06,0
80072,600010,21-Mar-21,2998,01JUL2021:14:31:06,0
80072,600010,28-Mar-21,1401,01JUL2021:14:31:06,0
80072,600010,4-Apr-21,2862,01JUL2021:14:31:06,0
80072,600010,11-Apr-21,1442,01JUL2021:14:31:06,0
80072,600010,18-Apr-21,2598,01JUL2021:14:31:06,0
80072,600010,25-Apr-21,1931,01JUL2021:14:31:06,0
80072,600004,28-Feb-21,3481,01JUL2021:14:31:06,0
80072,600004,7-Mar-21,3589,01JUL2021:14:31:06,0
80072,600004,14-Mar-21,3763,01JUL2021:14:31:06,0
80072,600004,21-Mar-21,2979,01JUL2021:14:31:06,0
80072,600004,28-Mar-21,3991,01JUL2021:14:31:06,0
80072,600004,4-Apr-21,3060,01JUL2021:14:31:06,0
80072,600004,11-Apr-21,3936,01JUL2021:14:31:06,0
80072,600004,18-Apr-21,3156,01JUL2021:14:31:06,0
80072,600004,25-Apr-21,4505,01JUL2021:14:31:06,0
80072,600002,28-Feb-21,1108,01JUL2021:14:31:06,0
80072,600002,7-Mar-21,1202,01JUL2021:14:31:06,0
80072,600002,14-Mar-21,1337,01JUL2021:14:31:06,0
80072,600002,21-Mar-21,1204,01JUL2021:14:31:06,0
80072,600002,28-Mar-21,1158,01JUL2021:14:31:06,0
80072,600002,4-Apr-21,1237,01JUL2021:14:31:06,0
80072,600002,11-Apr-21,1271,01JUL2021:14:31:06,0
80072,600002,18-Apr-21,1184,01JUL2021:14:31:06,0
80072,600002,25-Apr-21,1143,01JUL2021:14:31:06,0
80072,600002,28-Feb-21,1282,01JUL2021:14:31:06,0
80072,600002,7-Mar-21,1838,01JUL2021:14:31:06,0
80072,600002,14-Mar-21,1326,01JUL2021:14:31:06,0
80072,600002,21-Mar-21,1841,01JUL2021:14:31:06,0
80072,600002,28-Mar-21,1416,01JUL2021:14:31:06,0
80072,600002,4-Apr-21,2015,01JUL2021:14:31:06,0
80072,600002,11-Apr-21,1373,01JUL2021:14:31:06,0
80072,600002,18-Apr-21,1895,01JUL2021:14:31:06,0
80072,600002,25-Apr-21,1544,01JUL2021:14:31:06,0
80072,600006,28-Feb-21,8952,01JUL2021:14:31:06,0
80072,600006,7-Mar-21,11429,01JUL2021:14:31:06,0
80072,600006,14-Mar-21,10466,01JUL2021:14:31:06,0
80072,600006,21-Mar-21,10221,01JUL2021:14:31:06,0
80072,600006,28-Mar-21,9381,01JUL2021:14:31:06,0
80072,600006,4-Apr-21,11588,01JUL2021:14:31:06,0
80072,600006,11-Apr-21,10301,01JUL2021:14:31:06,0
80072,600006,18-Apr-21,9443,01JUL2021:14:31:06,0
80072,600006,25-Apr-21,12099,01JUL2021:14:31:06,0
80072,600011,28-Feb-21,1479,01JUL2021:14:31:06,0
80072,600011,7-Mar-21,1685,01JUL2021:14:31:06,0
80072,600011,14-Mar-21,1507,01JUL2021:14:31:06,0
80072,600011,21-Mar-21,1811,01JUL2021:14:31:06,0
80072,600011,28-Mar-21,1404,01JUL2021:14:31:06,0
80072,600011,4-Apr-21,1755,01JUL2021:14:31:06,0
80072,600011,11-Apr-21,1409,01JUL2021:14:31:06,0
80072,600011,18-Apr-21,1850,01JUL2021:14:31:06,0
80072,600011,25-Apr-21,1327,01JUL2021:14:31:06,0
80072,600012,28-Feb-21,2143,01JUL2021:14:31:06,0
80072,600012,7-Mar-21,2021,01JUL2021:14:31:06,0
80072,600012,14-Mar-21,2203,01JUL2021:14:31:06,0
80072,600012,21-Mar-21,2191,01JUL2021:14:31:06,0
80072,600012,28-Mar-21,1692,01JUL2021:14:31:06,0
80072,600012,4-Apr-21,2341,01JUL2021:14:31:06,0
80072,600012,11-Apr-21,2000,01JUL2021:14:31:06,0
