PRODUCT_ID,LOCATION_ID,CUSTOMER_ID,DISTR_CHANNEL_ID,PERIOD_START_DT,PERIOD_END_DT,PRICE,PRICE_TYPE,MODIFIED_DTTM,DELETE_FLG
80006,600004,,,7-Jun-20,1-Sep-20,6.24,regular,01JUL2021:14:31:07,0
80006,600004,,,14-Jun-20,8-Sep-20,6.25,regular,01JUL2021:14:31:07,0
80006,600004,,,21-Jun-20,15-Sep-20,6.24,regular,01JUL2021:14:31:07,0
80006,600004,,,28-Jun-20,22-Sep-20,6.27,regular,01JUL2021:14:31:07,0
80006,600004,,,5-Jul-20,29-Sep-20,6.21,regular,01JUL2021:14:31:07,0
80006,600004,,,12-Jul-20,6-Oct-20,6.2,regular,01JUL2021:14:31:07,0
80006,600004,,,19-Jul-20,13-Oct-20,6.26,regular,01JUL2021:14:31:07,0
80006,600004,,,26-Jul-20,20-Oct-20,6.24,regular,01JUL2021:14:31:07,0
80006,600004,,,2-Aug-20,27-Oct-20,6.16,regular,01JUL2021:14:31:07,0
80006,600004,,,9-Aug-20,3-Nov-20,6.26,regular,01JUL2021:14:31:07,0
80006,600004,,,16-Aug-20,10-Nov-20,6.3,regular,01JUL2021:14:31:07,0
80006,600004,,,23-Aug-20,17-Nov-20,6.25,regular,01JUL2021:14:31:07,0
80006,600004,,,30-Aug-20,24-Nov-20,6.24,regular,01JUL2021:14:31:07,0
80006,600004,,,6-Sep-20,1-Dec-20,6.32,regular,01JUL2021:14:31:07,0
80006,600004,,,13-Sep-20,8-Dec-20,6.37,regular,01JUL2021:14:31:07,0
80006,600004,,,20-Sep-20,15-Dec-20,6.25,regular,01JUL2021:14:31:07,0
80006,600004,,,27-Sep-20,22-Dec-20,6.31,regular,01JUL2021:14:31:07,0
80006,600004,,,4-Oct-20,29-Dec-20,6.26,regular,01JUL2021:14:31:07,0
80006,600004,,,11-Oct-20,5-Jan-21,6.3,regular,01JUL2021:14:31:07,0
80006,600004,,,18-Oct-20,12-Jan-21,6.25,regular,01JUL2021:14:31:07,0
80006,600004,,,25-Oct-20,19-Jan-21,6.25,regular,01JUL2021:14:31:07,0
80006,600004,,,1-Nov-20,26-Jan-21,6.31,regular,01JUL2021:14:31:07,0
80006,600004,,,8-Nov-20,2-Feb-21,6.31,regular,01JUL2021:14:31:07,0
80006,600004,,,15-Nov-20,9-Feb-21,6.28,regular,01JUL2021:14:31:07,0
80006,600004,,,22-Nov-20,16-Feb-21,6.21,regular,01JUL2021:14:31:07,0
80006,600004,,,29-Nov-20,23-Feb-21,6.2,regular,01JUL2021:14:31:07,0
80006,600004,,,6-Dec-20,2-Mar-21,6.16,regular,01JUL2021:14:31:07,0
80006,600004,,,13-Dec-20,9-Mar-21,6.21,regular,01JUL2021:14:31:07,0
80006,600004,,,20-Dec-20,16-Mar-21,6.18,regular,01JUL2021:14:31:07,0
80006,600004,,,27-Dec-20,23-Mar-21,6.15,regular,01JUL2021:14:31:07,0
80006,600004,,,3-Jan-21,30-Mar-21,6.27,regular,01JUL2021:14:31:07,0
80006,600004,,,10-Jan-21,6-Apr-21,6.2,regular,01JUL2021:14:31:07,0
80006,600004,,,17-Jan-21,13-Apr-21,6.23,regular,01JUL2021:14:31:07,0
80006,600004,,,24-Jan-21,20-Apr-21,6.15,regular,01JUL2021:14:31:07,0
80006,600004,,,31-Jan-21,27-Apr-21,6.15,regular,01JUL2021:14:31:07,0
80006,600004,,,7-Feb-21,4-May-21,6.22,regular,01JUL2021:14:31:07,0
80006,600004,,,14-Feb-21,11-May-21,6.18,regular,01JUL2021:14:31:07,0
80006,600004,,,21-Feb-21,18-May-21,6.23,regular,01JUL2021:14:31:07,0
80006,600004,,,28-Feb-21,25-May-21,6.12,regular,01JUL2021:14:31:07,0
80006,600005,,,9-Feb-20,5-May-20,6.36,regular,01JUL2021:14:31:07,0
80006,600005,,,16-Feb-20,12-May-20,6.28,regular,01JUL2021:14:31:07,0
80006,600005,,,23-Feb-20,19-May-20,6.27,regular,01JUL2021:14:31:07,0
80006,600005,,,1-Mar-20,26-May-20,6.42,regular,01JUL2021:14:31:07,0
80006,600005,,,8-Mar-20,2-Jun-20,6.27,regular,01JUL2021:14:31:07,0
80006,600005,,,15-Mar-20,9-Jun-20,6.33,regular,01JUL2021:14:31:07,0
80006,600005,,,22-Mar-20,16-Jun-20,6.28,regular,01JUL2021:14:31:07,0
80006,600005,,,29-Mar-20,23-Jun-20,6.06,regular,01JUL2021:14:31:07,0
80006,600005,,,5-Apr-20,30-Jun-20,6.26,regular,01JUL2021:14:31:07,0
80006,600005,,,12-Apr-20,7-Jul-20,6.3,regular,01JUL2021:14:31:07,0
80006,600005,,,19-Apr-20,14-Jul-20,6.33,regular,01JUL2021:14:31:07,0
80006,600005,,,26-Apr-20,21-Jul-20,6.23,regular,01JUL2021:14:31:07,0
80006,600005,,,3-May-20,28-Jul-20,6.27,regular,01JUL2021:14:31:07,0
80006,600005,,,10-May-20,4-Aug-20,6.1,regular,01JUL2021:14:31:07,0
80006,600005,,,17-May-20,11-Aug-20,6.21,regular,01JUL2021:14:31:07,0
80006,600005,,,24-May-20,18-Aug-20,6.33,regular,01JUL2021:14:31:07,0
80006,600005,,,31-May-20,25-Aug-20,6.3,regular,01JUL2021:14:31:07,0
80006,600005,,,7-Jun-20,1-Sep-20,6.19,regular,01JUL2021:14:31:07,0
80006,600005,,,14-Jun-20,8-Sep-20,6.14,regular,01JUL2021:14:31:07,0
80006,600005,,,21-Jun-20,15-Sep-20,6.06,regular,01JUL2021:14:31:07,0
80006,600005,,,28-Jun-20,22-Sep-20,6.04,regular,01JUL2021:14:31:07,0
80006,600005,,,5-Jul-20,29-Sep-20,5.96,regular,01JUL2021:14:31:07,0
80006,600005,,,12-Jul-20,6-Oct-20,6.16,regular,01JUL2021:14:31:07,0
80006,600005,,,19-Jul-20,13-Oct-20,6.08,regular,01JUL2021:14:31:07,0
80006,600005,,,26-Jul-20,20-Oct-20,6.17,regular,01JUL2021:14:31:07,0
80006,600005,,,2-Aug-20,27-Oct-20,6.05,regular,01JUL2021:14:31:07,0
80006,600005,,,9-Aug-20,3-Nov-20,6.11,regular,01JUL2021:14:31:07,0
80006,600005,,,16-Aug-20,10-Nov-20,6.03,regular,01JUL2021:14:31:07,0
80006,600005,,,23-Aug-20,17-Nov-20,6.08,regular,01JUL2021:14:31:07,0
80006,600005,,,30-Aug-20,24-Nov-20,6.08,regular,01JUL2021:14:31:07,0
80006,600005,,,6-Sep-20,1-Dec-20,6.09,regular,01JUL2021:14:31:07,0
80006,600005,,,13-Sep-20,8-Dec-20,6.09,regular,01JUL2021:14:31:07,0
80006,600005,,,20-Sep-20,15-Dec-20,6.06,regular,01JUL2021:14:31:07,0
80006,600005,,,27-Sep-20,22-Dec-20,5.99,regular,01JUL2021:14:31:07,0
80006,600005,,,4-Oct-20,29-Dec-20,6.11,regular,01JUL2021:14:31:07,0
80006,600005,,,11-Oct-20,5-Jan-21,6.1,regular,01JUL2021:14:31:07,0
80006,600005,,,18-Oct-20,12-Jan-21,6.18,regular,01JUL2021:14:31:07,0
80006,600005,,,25-Oct-20,19-Jan-21,6.16,regular,01JUL2021:14:31:07,0
80006,600005,,,1-Nov-20,26-Jan-21,6.21,regular,01JUL2021:14:31:07,0
80006,600005,,,8-Nov-20,2-Feb-21,6.25,regular,01JUL2021:14:31:07,0
80006,600005,,,15-Nov-20,9-Feb-21,6.05,regular,01JUL2021:14:31:07,0
80006,600005,,,22-Nov-20,16-Feb-21,6.21,regular,01JUL2021:14:31:07,0
80006,600005,,,29-Nov-20,23-Feb-21,6.15,regular,01JUL2021:14:31:07,0
80006,600005,,,6-Dec-20,2-Mar-21,6.16,regular,01JUL2021:14:31:07,0
80006,600005,,,13-Dec-20,9-Mar-21,6.1,regular,01JUL2021:14:31:07,0
80006,600005,,,20-Dec-20,16-Mar-21,6.05,regular,01JUL2021:14:31:07,0
80006,600005,,,27-Dec-20,23-Mar-21,6.09,regular,01JUL2021:14:31:07,0
80006,600005,,,3-Jan-21,30-Mar-21,6.08,regular,01JUL2021:14:31:07,0
80006,600005,,,10-Jan-21,6-Apr-21,6.07,regular,01JUL2021:14:31:07,0
80006,600005,,,17-Jan-21,13-Apr-21,6.1,regular,01JUL2021:14:31:07,0
80006,600005,,,24-Jan-21,20-Apr-21,6.06,regular,01JUL2021:14:31:07,0
80006,600005,,,31-Jan-21,27-Apr-21,6.04,regular,01JUL2021:14:31:07,0
80006,600005,,,7-Feb-21,4-May-21,6.15,regular,01JUL2021:14:31:07,0
80006,600005,,,14-Feb-21,11-May-21,6.02,regular,01JUL2021:14:31:07,0
80006,600005,,,21-Feb-21,18-May-21,5.98,regular,01JUL2021:14:31:07,0
80006,600005,,,28-Feb-21,25-May-21,5.99,regular,01JUL2021:14:31:07,0
80006,600009,,,9-Feb-20,5-May-20,6.93,regular,01JUL2021:14:31:07,0
80006,600009,,,16-Feb-20,12-May-20,6.99,regular,01JUL2021:14:31:07,0
80006,600009,,,23-Feb-20,19-May-20,6.98,regular,01JUL2021:14:31:07,0
80006,600009,,,1-Mar-20,26-May-20,7.01,regular,01JUL2021:14:31:07,0
80006,600009,,,8-Mar-20,2-Jun-20,7.33,regular,01JUL2021:14:31:07,0
80006,600009,,,15-Mar-20,9-Jun-20,6.92,regular,01JUL2021:14:31:07,0
80006,600009,,,22-Mar-20,16-Jun-20,6.75,regular,01JUL2021:14:31:07,0
80006,600009,,,29-Mar-20,23-Jun-20,6.95,regular,01JUL2021:14:31:07,0
80006,600009,,,5-Apr-20,30-Jun-20,6.98,regular,01JUL2021:14:31:07,0
80006,600009,,,12-Apr-20,7-Jul-20,6.95,regular,01JUL2021:14:31:07,0
80006,600009,,,19-Apr-20,14-Jul-20,6.98,regular,01JUL2021:14:31:07,0
80006,600009,,,26-Apr-20,21-Jul-20,6.99,regular,01JUL2021:14:31:07,0
80006,600009,,,3-May-20,28-Jul-20,6.64,regular,01JUL2021:14:31:07,0
80006,600009,,,10-May-20,4-Aug-20,7.13,regular,01JUL2021:14:31:07,0
80006,600009,,,17-May-20,11-Aug-20,7.05,regular,01JUL2021:14:31:07,0
80006,600009,,,24-May-20,18-Aug-20,7.11,regular,01JUL2021:14:31:07,0
80006,600009,,,31-May-20,25-Aug-20,7.49,regular,01JUL2021:14:31:07,0
80006,600009,,,7-Jun-20,1-Sep-20,6.97,regular,01JUL2021:14:31:07,0
80006,600009,,,14-Jun-20,8-Sep-20,7.02,regular,01JUL2021:14:31:07,0
80006,600009,,,21-Jun-20,15-Sep-20,7.22,regular,01JUL2021:14:31:07,0
80006,600009,,,28-Jun-20,22-Sep-20,7.05,regular,01JUL2021:14:31:07,0
80006,600009,,,5-Jul-20,29-Sep-20,6.91,regular,01JUL2021:14:31:07,0
80006,600009,,,12-Jul-20,6-Oct-20,6.89,regular,01JUL2021:14:31:07,0
80006,600009,,,19-Jul-20,13-Oct-20,6.88,regular,01JUL2021:14:31:07,0
80006,600009,,,26-Jul-20,20-Oct-20,6.92,regular,01JUL2021:14:31:07,0
80006,600009,,,2-Aug-20,27-Oct-20,6.88,regular,01JUL2021:14:31:07,0
80006,600009,,,9-Aug-20,3-Nov-20,6.95,regular,01JUL2021:14:31:07,0
80006,600009,,,16-Aug-20,10-Nov-20,7.01,regular,01JUL2021:14:31:07,0
80006,600009,,,23-Aug-20,17-Nov-20,7.09,regular,01JUL2021:14:31:07,0
80006,600009,,,30-Aug-20,24-Nov-20,7,regular,01JUL2021:14:31:07,0
80006,600009,,,6-Sep-20,1-Dec-20,6.83,regular,01JUL2021:14:31:07,0
80006,600009,,,13-Sep-20,8-Dec-20,6.86,regular,01JUL2021:14:31:07,0
80006,600009,,,20-Sep-20,15-Dec-20,6.78,regular,01JUL2021:14:31:07,0
80006,600009,,,27-Sep-20,22-Dec-20,7.24,regular,01JUL2021:14:31:07,0
80006,600009,,,4-Oct-20,29-Dec-20,6.77,regular,01JUL2021:14:31:07,0
80006,600009,,,11-Oct-20,5-Jan-21,6.95,regular,01JUL2021:14:31:07,0
80006,600009,,,18-Oct-20,12-Jan-21,7.24,regular,01JUL2021:14:31:07,0
80006,600009,,,25-Oct-20,19-Jan-21,6.78,regular,01JUL2021:14:31:07,0
80006,600009,,,1-Nov-20,26-Jan-21,7.56,regular,01JUL2021:14:31:07,0
80006,600009,,,8-Nov-20,2-Feb-21,7.19,regular,01JUL2021:14:31:07,0
80006,600009,,,15-Nov-20,9-Feb-21,7.6,regular,01JUL2021:14:31:07,0
80006,600009,,,22-Nov-20,16-Feb-21,7.5,regular,01JUL2021:14:31:07,0
80006,600009,,,29-Nov-20,23-Feb-21,7.27,regular,01JUL2021:14:31:07,0
80006,600009,,,6-Dec-20,2-Mar-21,7.37,regular,01JUL2021:14:31:07,0
80006,600009,,,13-Dec-20,9-Mar-21,7.45,regular,01JUL2021:14:31:07,0
80006,600009,,,20-Dec-20,16-Mar-21,7.34,regular,01JUL2021:14:31:07,0
80006,600009,,,27-Dec-20,23-Mar-21,7.44,regular,01JUL2021:14:31:07,0
80006,600009,,,3-Jan-21,30-Mar-21,7.29,regular,01JUL2021:14:31:07,0
80006,600009,,,10-Jan-21,6-Apr-21,7.46,regular,01JUL2021:14:31:07,0
80006,600009,,,17-Jan-21,13-Apr-21,7.29,regular,01JUL2021:14:31:07,0
80006,600009,,,24-Jan-21,20-Apr-21,7.53,regular,01JUL2021:14:31:07,0
80006,600009,,,31-Jan-21,27-Apr-21,7.53,regular,01JUL2021:14:31:07,0
80006,600009,,,7-Feb-21,4-May-21,7.32,regular,01JUL2021:14:31:07,0
80006,600009,,,14-Feb-21,11-May-21,7.3,regular,01JUL2021:14:31:07,0
80006,600009,,,21-Feb-21,18-May-21,7.46,regular,01JUL2021:14:31:07,0
80006,600009,,,28-Feb-21,25-May-21,7.51,regular,01JUL2021:14:31:07,0
80006,600010,,,9-Feb-20,5-May-20,6.36,regular,01JUL2021:14:31:07,0
80006,600010,,,16-Feb-20,12-May-20,6.28,regular,01JUL2021:14:31:07,0
80006,600010,,,23-Feb-20,19-May-20,6.27,regular,01JUL2021:14:31:07,0
80006,600010,,,1-Mar-20,26-May-20,6.42,regular,01JUL2021:14:31:07,0
80006,600010,,,8-Mar-20,2-Jun-20,6.27,regular,01JUL2021:14:31:07,0
80006,600010,,,15-Mar-20,9-Jun-20,6.33,regular,01JUL2021:14:31:07,0
80006,600010,,,22-Mar-20,16-Jun-20,6.28,regular,01JUL2021:14:31:07,0
80006,600010,,,29-Mar-20,23-Jun-20,6.06,regular,01JUL2021:14:31:07,0
80006,600010,,,5-Apr-20,30-Jun-20,6.26,regular,01JUL2021:14:31:07,0
80006,600010,,,12-Apr-20,7-Jul-20,6.3,regular,01JUL2021:14:31:07,0
80006,600010,,,19-Apr-20,14-Jul-20,6.33,regular,01JUL2021:14:31:07,0
80006,600010,,,26-Apr-20,21-Jul-20,6.23,regular,01JUL2021:14:31:07,0
80006,600010,,,3-May-20,28-Jul-20,6.27,regular,01JUL2021:14:31:07,0
80006,600010,,,10-May-20,4-Aug-20,6.1,regular,01JUL2021:14:31:07,0
80006,600010,,,17-May-20,11-Aug-20,6.21,regular,01JUL2021:14:31:07,0
80006,600010,,,24-May-20,18-Aug-20,6.33,regular,01JUL2021:14:31:07,0
80006,600010,,,31-May-20,25-Aug-20,6.3,regular,01JUL2021:14:31:07,0
80006,600010,,,7-Jun-20,1-Sep-20,6.19,regular,01JUL2021:14:31:07,0
80006,600010,,,14-Jun-20,8-Sep-20,6.14,regular,01JUL2021:14:31:07,0
80006,600010,,,21-Jun-20,15-Sep-20,6.06,regular,01JUL2021:14:31:07,0
80006,600010,,,28-Jun-20,22-Sep-20,6.04,regular,01JUL2021:14:31:07,0
80006,600010,,,5-Jul-20,29-Sep-20,5.96,regular,01JUL2021:14:31:07,0
80006,600010,,,12-Jul-20,6-Oct-20,6.16,regular,01JUL2021:14:31:07,0
80006,600010,,,19-Jul-20,13-Oct-20,6.08,regular,01JUL2021:14:31:07,0
80006,600010,,,26-Jul-20,20-Oct-20,6.17,regular,01JUL2021:14:31:07,0
80006,600010,,,2-Aug-20,27-Oct-20,6.05,regular,01JUL2021:14:31:07,0
80006,600010,,,9-Aug-20,3-Nov-20,6.11,regular,01JUL2021:14:31:07,0
80006,600010,,,16-Aug-20,10-Nov-20,6.03,regular,01JUL2021:14:31:07,0
80006,600010,,,23-Aug-20,17-Nov-20,6.08,regular,01JUL2021:14:31:07,0
80006,600010,,,30-Aug-20,24-Nov-20,6.08,regular,01JUL2021:14:31:07,0
80006,600010,,,6-Sep-20,1-Dec-20,6.09,regular,01JUL2021:14:31:07,0
80006,600010,,,13-Sep-20,8-Dec-20,6.09,regular,01JUL2021:14:31:07,0
80006,600010,,,20-Sep-20,15-Dec-20,6.06,regular,01JUL2021:14:31:07,0
80006,600010,,,27-Sep-20,22-Dec-20,5.99,regular,01JUL2021:14:31:07,0
80006,600010,,,4-Oct-20,29-Dec-20,6.11,regular,01JUL2021:14:31:07,0
80006,600010,,,11-Oct-20,5-Jan-21,6.1,regular,01JUL2021:14:31:07,0
80006,600010,,,18-Oct-20,12-Jan-21,6.18,regular,01JUL2021:14:31:07,0
80006,600010,,,25-Oct-20,19-Jan-21,6.16,regular,01JUL2021:14:31:07,0
80006,600010,,,1-Nov-20,26-Jan-21,6.21,regular,01JUL2021:14:31:07,0
80006,600010,,,8-Nov-20,2-Feb-21,6.25,regular,01JUL2021:14:31:07,0
80006,600010,,,15-Nov-20,9-Feb-21,6.05,regular,01JUL2021:14:31:07,0
80006,600010,,,22-Nov-20,16-Feb-21,6.21,regular,01JUL2021:14:31:07,0
80006,600010,,,29-Nov-20,23-Feb-21,6.15,regular,01JUL2021:14:31:07,0
80006,600010,,,6-Dec-20,2-Mar-21,6.16,regular,01JUL2021:14:31:07,0
80006,600010,,,13-Dec-20,9-Mar-21,6.1,regular,01JUL2021:14:31:07,0
80006,600010,,,20-Dec-20,16-Mar-21,6.05,regular,01JUL2021:14:31:07,0
80006,600010,,,27-Dec-20,23-Mar-21,6.09,regular,01JUL2021:14:31:07,0
80006,600010,,,3-Jan-21,30-Mar-21,6.08,regular,01JUL2021:14:31:07,0
80006,600010,,,10-Jan-21,6-Apr-21,6.07,regular,01JUL2021:14:31:07,0
80006,600010,,,17-Jan-21,13-Apr-21,6.1,regular,01JUL2021:14:31:07,0
80006,600010,,,24-Jan-21,20-Apr-21,6.06,regular,01JUL2021:14:31:07,0
80006,600010,,,31-Jan-21,27-Apr-21,6.04,regular,01JUL2021:14:31:07,0
80006,600010,,,7-Feb-21,4-May-21,6.15,regular,01JUL2021:14:31:07,0
80006,600010,,,14-Feb-21,11-May-21,6.02,regular,01JUL2021:14:31:07,0
80006,600010,,,21-Feb-21,18-May-21,5.98,regular,01JUL2021:14:31:07,0
80006,600010,,,28-Feb-21,25-May-21,5.99,regular,01JUL2021:14:31:07,0
80006,600011,,,9-Feb-20,5-May-20,6.22,regular,01JUL2021:14:31:07,0
80006,600011,,,16-Feb-20,12-May-20,6.29,regular,01JUL2021:14:31:07,0
80006,600011,,,23-Feb-20,19-May-20,6.26,regular,01JUL2021:14:31:07,0
80006,600011,,,1-Mar-20,26-May-20,6.23,regular,01JUL2021:14:31:07,0
80006,600011,,,8-Mar-20,2-Jun-20,6.26,regular,01JUL2021:14:31:07,0
80006,600011,,,15-Mar-20,9-Jun-20,6.27,regular,01JUL2021:14:31:07,0
80006,600011,,,22-Mar-20,16-Jun-20,6.17,regular,01JUL2021:14:31:07,0
80006,600011,,,29-Mar-20,23-Jun-20,6.23,regular,01JUL2021:14:31:07,0
80006,600011,,,5-Apr-20,30-Jun-20,6.27,regular,01JUL2021:14:31:07,0
80006,600011,,,12-Apr-20,7-Jul-20,6.23,regular,01JUL2021:14:31:07,0
80006,600011,,,19-Apr-20,14-Jul-20,6.28,regular,01JUL2021:14:31:07,0
80006,600011,,,26-Apr-20,21-Jul-20,6.16,regular,01JUL2021:14:31:07,0
80006,600011,,,3-May-20,28-Jul-20,6.15,regular,01JUL2021:14:31:07,0
80006,600011,,,10-May-20,4-Aug-20,6.24,regular,01JUL2021:14:31:07,0
80006,600011,,,17-May-20,11-Aug-20,6.19,regular,01JUL2021:14:31:07,0
80006,600011,,,24-May-20,18-Aug-20,6.29,regular,01JUL2021:14:31:07,0
80006,600011,,,31-May-20,25-Aug-20,6.14,regular,01JUL2021:14:31:07,0
80006,600011,,,7-Jun-20,1-Sep-20,6.15,regular,01JUL2021:14:31:07,0
80006,600011,,,14-Jun-20,8-Sep-20,6.08,regular,01JUL2021:14:31:07,0
80006,600011,,,21-Jun-20,15-Sep-20,6.1,regular,01JUL2021:14:31:07,0
80006,600011,,,28-Jun-20,22-Sep-20,5.99,regular,01JUL2021:14:31:07,0
80006,600011,,,5-Jul-20,29-Sep-20,5.99,regular,01JUL2021:14:31:07,0
80006,600011,,,12-Jul-20,6-Oct-20,6.01,regular,01JUL2021:14:31:07,0
80006,600011,,,19-Jul-20,13-Oct-20,6.03,regular,01JUL2021:14:31:07,0
80006,600011,,,26-Jul-20,20-Oct-20,6.06,regular,01JUL2021:14:31:07,0
80006,600011,,,2-Aug-20,27-Oct-20,5.98,regular,01JUL2021:14:31:07,0
80006,600011,,,9-Aug-20,3-Nov-20,5.95,regular,01JUL2021:14:31:07,0
80006,600011,,,16-Aug-20,10-Nov-20,5.96,regular,01JUL2021:14:31:07,0
80006,600011,,,23-Aug-20,17-Nov-20,5.98,regular,01JUL2021:14:31:07,0
80006,600011,,,30-Aug-20,24-Nov-20,5.94,regular,01JUL2021:14:31:07,0
80006,600011,,,6-Sep-20,1-Dec-20,5.99,regular,01JUL2021:14:31:07,0
80006,600011,,,13-Sep-20,8-Dec-20,5.91,regular,01JUL2021:14:31:07,0
80006,600011,,,20-Sep-20,15-Dec-20,5.95,regular,01JUL2021:14:31:07,0
80006,600011,,,27-Sep-20,22-Dec-20,5.89,regular,01JUL2021:14:31:07,0
80006,600011,,,4-Oct-20,29-Dec-20,5.93,regular,01JUL2021:14:31:07,0
80006,600011,,,11-Oct-20,5-Jan-21,6.01,regular,01JUL2021:14:31:07,0
80006,600011,,,18-Oct-20,12-Jan-21,5.95,regular,01JUL2021:14:31:07,0
80006,600011,,,25-Oct-20,19-Jan-21,5.94,regular,01JUL2021:14:31:07,0
80006,600011,,,1-Nov-20,26-Jan-21,5.95,regular,01JUL2021:14:31:07,0
80006,600011,,,8-Nov-20,2-Feb-21,5.97,regular,01JUL2021:14:31:07,0
80006,600011,,,15-Nov-20,9-Feb-21,6,regular,01JUL2021:14:31:07,0
80006,600011,,,22-Nov-20,16-Feb-21,5.96,regular,01JUL2021:14:31:07,0
80006,600011,,,29-Nov-20,23-Feb-21,5.95,regular,01JUL2021:14:31:07,0
80006,600011,,,6-Dec-20,2-Mar-21,5.95,regular,01JUL2021:14:31:07,0
80006,600011,,,13-Dec-20,9-Mar-21,6,regular,01JUL2021:14:31:07,0
80006,600011,,,20-Dec-20,16-Mar-21,5.96,regular,01JUL2021:14:31:07,0
80006,600011,,,27-Dec-20,23-Mar-21,6,regular,01JUL2021:14:31:07,0
80006,600011,,,3-Jan-21,30-Mar-21,6.03,regular,01JUL2021:14:31:07,0
80006,600011,,,10-Jan-21,6-Apr-21,5.91,regular,01JUL2021:14:31:07,0
80006,600011,,,17-Jan-21,13-Apr-21,5.93,regular,01JUL2021:14:31:07,0
80006,600011,,,24-Jan-21,20-Apr-21,5.93,regular,01JUL2021:14:31:07,0
80006,600011,,,31-Jan-21,27-Apr-21,5.99,regular,01JUL2021:14:31:07,0
80006,600011,,,7-Feb-21,4-May-21,5.96,regular,01JUL2021:14:31:07,0
80006,600011,,,14-Feb-21,11-May-21,5.95,regular,01JUL2021:14:31:07,0
80006,600011,,,21-Feb-21,18-May-21,5.92,regular,01JUL2021:14:31:07,0
80006,600011,,,28-Feb-21,25-May-21,5.91,regular,01JUL2021:14:31:07,0
80006,600012,,,9-Feb-20,5-May-20,6.36,regular,01JUL2021:14:31:07,0
80006,600012,,,16-Feb-20,12-May-20,6.25,regular,01JUL2021:14:31:07,0
80006,600012,,,23-Feb-20,19-May-20,6.14,regular,01JUL2021:14:31:07,0
80006,600012,,,1-Mar-20,26-May-20,6.25,regular,01JUL2021:14:31:07,0
80006,600012,,,8-Mar-20,2-Jun-20,6.18,regular,01JUL2021:14:31:07,0
80006,600012,,,15-Mar-20,9-Jun-20,6.15,regular,01JUL2021:14:31:07,0
80006,600012,,,22-Mar-20,16-Jun-20,6.1,regular,01JUL2021:14:31:07,0
80006,600012,,,29-Mar-20,23-Jun-20,5.99,regular,01JUL2021:14:31:07,0
80006,600012,,,5-Apr-20,30-Jun-20,5.93,regular,01JUL2021:14:31:07,0
80006,600012,,,12-Apr-20,7-Jul-20,6.02,regular,01JUL2021:14:31:07,0
80006,600012,,,19-Apr-20,14-Jul-20,6.1,regular,01JUL2021:14:31:07,0
80006,600012,,,26-Apr-20,21-Jul-20,6.06,regular,01JUL2021:14:31:07,0
80006,600012,,,3-May-20,28-Jul-20,6.11,regular,01JUL2021:14:31:07,0
80006,600012,,,10-May-20,4-Aug-20,6.1,regular,01JUL2021:14:31:07,0
80006,600012,,,17-May-20,11-Aug-20,6.13,regular,01JUL2021:14:31:07,0
80006,600012,,,24-May-20,18-Aug-20,6.13,regular,01JUL2021:14:31:07,0
80006,600012,,,31-May-20,25-Aug-20,6.12,regular,01JUL2021:14:31:07,0
80006,600012,,,7-Jun-20,1-Sep-20,6.08,regular,01JUL2021:14:31:07,0
80006,600012,,,14-Jun-20,8-Sep-20,6.1,regular,01JUL2021:14:31:07,0
80006,600012,,,21-Jun-20,15-Sep-20,6.13,regular,01JUL2021:14:31:07,0
80006,600012,,,28-Jun-20,22-Sep-20,6.18,regular,01JUL2021:14:31:07,0
80006,600012,,,5-Jul-20,29-Sep-20,6.18,regular,01JUL2021:14:31:07,0
80006,600012,,,12-Jul-20,6-Oct-20,6.11,regular,01JUL2021:14:31:07,0
80006,600012,,,19-Jul-20,13-Oct-20,6.13,regular,01JUL2021:14:31:07,0
80006,600012,,,26-Jul-20,20-Oct-20,6.15,regular,01JUL2021:14:31:07,0
80006,600012,,,2-Aug-20,27-Oct-20,6.11,regular,01JUL2021:14:31:07,0
80006,600012,,,9-Aug-20,3-Nov-20,6.14,regular,01JUL2021:14:31:07,0
80006,600012,,,16-Aug-20,10-Nov-20,6.15,regular,01JUL2021:14:31:07,0
80006,600012,,,23-Aug-20,17-Nov-20,6.07,regular,01JUL2021:14:31:07,0
80006,600012,,,30-Aug-20,24-Nov-20,6.13,regular,01JUL2021:14:31:07,0
80006,600012,,,6-Sep-20,1-Dec-20,6.14,regular,01JUL2021:14:31:07,0
80006,600012,,,13-Sep-20,8-Dec-20,6.13,regular,01JUL2021:14:31:07,0
80006,600012,,,20-Sep-20,15-Dec-20,6.11,regular,01JUL2021:14:31:07,0
80006,600012,,,27-Sep-20,22-Dec-20,6.11,regular,01JUL2021:14:31:07,0
80006,600012,,,4-Oct-20,29-Dec-20,6.11,regular,01JUL2021:14:31:07,0
80006,600012,,,11-Oct-20,5-Jan-21,6.09,regular,01JUL2021:14:31:07,0
80006,600012,,,18-Oct-20,12-Jan-21,6.03,regular,01JUL2021:14:31:07,0
80006,600012,,,25-Oct-20,19-Jan-21,6.04,regular,01JUL2021:14:31:07,0
80006,600012,,,1-Nov-20,26-Jan-21,6.07,regular,01JUL2021:14:31:07,0
80006,600012,,,8-Nov-20,2-Feb-21,6.08,regular,01JUL2021:14:31:07,0
80006,600012,,,15-Nov-20,9-Feb-21,6.09,regular,01JUL2021:14:31:07,0
80006,600012,,,22-Nov-20,16-Feb-21,6.1,regular,01JUL2021:14:31:07,0
